Sequence, Symbol, Real, Imag
38, 718, 0.70710678, -0.70710678
38, 719, -0.70710678, -0.70710678
38, 720, -0.70710678, 0.70710678
38, 721, 0.70710678, -0.70710678
38, 722, -0.70710678, -0.70710678
38, 723, -0.70710678, -0.70710678
38, 724, 0.70710678, 0.70710678
38, 725, 0.70710678, 0.70710678
38, 726, 0.70710678, 0.70710678
38, 727, -0.70710678, 0.70710678
38, 728, -0.70710678, -0.70710678
38, 729, 0.70710678, 0.70710678
38, 730, 0.70710678, 0.70710678
38, 731, 0.70710678, -0.70710678
38, 732, -0.70710678, -0.70710678
38, 733, 0.70710678, 0.70710678
38, 734, -0.70710678, -0.70710678
38, 735, 0.70710678, -0.70710678
38, 736, -0.70710678, -0.70710678
38, 737, 0.70710678, -0.70710678
38, 738, 0.70710678, 0.70710678
38, 739, -0.70710678, 0.70710678
38, 740, 0.70710678, -0.70710678
38, 741, -0.70710678, 0.70710678
38, 742, -0.70710678, -0.70710678
38, 743, -0.70710678, -0.70710678
38, 744, -0.70710678, 0.70710678
38, 745, -0.70710678, -0.70710678
38, 746, -0.70710678, -0.70710678
38, 747, 0.70710678, -0.70710678
38, 748, -0.70710678, -0.70710678
38, 749, 0.70710678, -0.70710678
38, 750, -0.70710678, -0.70710678
38, 751, 0.70710678, -0.70710678
38, 752, 0.70710678, -0.70710678
38, 753, 0.70710678, -0.70710678
38, 754, -0.70710678, 0.70710678
38, 755, 0.70710678, -0.70710678
38, 756, -0.70710678, 0.70710678
38, 757, -0.70710678, 0.70710678
38, 758, -0.70710678, 0.70710678
38, 759, 0.70710678, -0.70710678
38, 760, 0.70710678, 0.70710678
38, 761, 0.70710678, -0.70710678
38, 762, 0.70710678, 0.70710678
38, 763, 0.70710678, -0.70710678
38, 764, -0.70710678, 0.70710678
38, 765, 0.70710678, 0.70710678
38, 766, -0.70710678, -0.70710678
38, 767, -0.70710678, 0.70710678
38, 768, -0.70710678, -0.70710678
38, 769, -0.70710678, 0.70710678
38, 770, -0.70710678, 0.70710678
38, 771, 0.70710678, 0.70710678
38, 772, 0.70710678, 0.70710678
38, 773, 0.70710678, 0.70710678
38, 774, -0.70710678, 0.70710678
38, 775, -0.70710678, 0.70710678
38, 776, 0.70710678, 0.70710678
38, 777, 0.70710678, -0.70710678
38, 778, -0.70710678, -0.70710678
38, 779, 0.70710678, -0.70710678
38, 780, 0.70710678, -0.70710678
38, 781, -0.70710678, -0.70710678
38, 782, -0.70710678, 0.70710678
38, 783, 0.70710678, 0.70710678
38, 784, -0.70710678, 0.70710678
38, 785, -0.70710678, -0.70710678
38, 786, 0.70710678, -0.70710678
38, 787, 0.70710678, -0.70710678
38, 788, 0.70710678, 0.70710678
38, 789, 0.70710678, -0.70710678
38, 790, 0.70710678, 0.70710678
38, 791, 0.70710678, 0.70710678
38, 792, -0.70710678, -0.70710678
38, 793, -0.70710678, -0.70710678
38, 794, -0.70710678, 0.70710678
38, 795, 0.70710678, 0.70710678
38, 796, -0.70710678, 0.70710678
38, 797, 0.70710678, 0.70710678
38, 798, 0.70710678, 0.70710678
38, 799, -0.70710678, -0.70710678
38, 800, 0.70710678, 0.70710678
39, 1, 0.70710678, -0.70710678
39, 2, 0.70710678, 0.70710678
39, 3, -0.70710678, 0.70710678
39, 4, -0.70710678, -0.70710678
39, 5, 0.70710678, 0.70710678
39, 6, 0.70710678, 0.70710678
39, 7, -0.70710678, -0.70710678
39, 8, -0.70710678, -0.70710678
39, 9, -0.70710678, 0.70710678
39, 10, 0.70710678, 0.70710678
39, 11, -0.70710678, -0.70710678
39, 12, -0.70710678, 0.70710678
39, 13, 0.70710678, 0.70710678
39, 14, -0.70710678, -0.70710678
39, 15, 0.70710678, 0.70710678
39, 16, 0.70710678, -0.70710678
39, 17, -0.70710678, 0.70710678
39, 18, -0.70710678, 0.70710678
39, 19, 0.70710678, -0.70710678
39, 20, -0.70710678, -0.70710678
39, 21, 0.70710678, -0.70710678
39, 22, 0.70710678, -0.70710678
39, 23, 0.70710678, -0.70710678
39, 24, -0.70710678, 0.70710678
39, 25, 0.70710678, 0.70710678
39, 26, 0.70710678, -0.70710678
39, 27, -0.70710678, -0.70710678
39, 28, -0.70710678, -0.70710678
39, 29, 0.70710678, -0.70710678
39, 30, 0.70710678, 0.70710678
39, 31, -0.70710678, -0.70710678
39, 32, 0.70710678, 0.70710678
39, 33, -0.70710678, -0.70710678
39, 34, 0.70710678, -0.70710678
39, 35, 0.70710678, -0.70710678
39, 36, 0.70710678, -0.70710678
39, 37, -0.70710678, 0.70710678
39, 38, -0.70710678, 0.70710678
39, 39, 0.70710678, -0.70710678
39, 40, -0.70710678, 0.70710678
39, 41, 0.70710678, -0.70710678
39, 42, -0.70710678, 0.70710678
39, 43, -0.70710678, 0.70710678
39, 44, 0.70710678, 0.70710678
39, 45, -0.70710678, -0.70710678
39, 46, 0.70710678, -0.70710678
39, 47, 0.70710678, -0.70710678
39, 48, -0.70710678, -0.70710678
39, 49, 0.70710678, 0.70710678
39, 50, -0.70710678, -0.70710678
39, 51, 0.70710678, 0.70710678
39, 52, -0.70710678, 0.70710678
39, 53, 0.70710678, -0.70710678
39, 54, -0.70710678, -0.70710678
39, 55, 0.70710678, 0.70710678
39, 56, -0.70710678, 0.70710678
39, 57, -0.70710678, 0.70710678
39, 58, 0.70710678, -0.70710678
39, 59, -0.70710678, -0.70710678
39, 60, 0.70710678, 0.70710678
39, 61, -0.70710678, -0.70710678
39, 62, -0.70710678, 0.70710678
39, 63, -0.70710678, 0.70710678
39, 64, -0.70710678, 0.70710678
39, 65, -0.70710678, -0.70710678
39, 66, -0.70710678, 0.70710678
39, 67, 0.70710678, 0.70710678
39, 68, -0.70710678, -0.70710678
39, 69, 0.70710678, 0.70710678
39, 70, 0.70710678, 0.70710678
39, 71, -0.70710678, 0.70710678
39, 72, 0.70710678, -0.70710678
39, 73, 0.70710678, -0.70710678
39, 74, 0.70710678, 0.70710678
39, 75, 0.70710678, 0.70710678
39, 76, -0.70710678, -0.70710678
39, 77, 0.70710678, 0.70710678
39, 78, 0.70710678, -0.70710678
39, 79, 0.70710678, 0.70710678
39, 80, 0.70710678, 0.70710678
39, 81, -0.70710678, 0.70710678
39, 82, 0.70710678, 0.70710678
39, 83, 0.70710678, -0.70710678
39, 84, -0.70710678, 0.70710678
39, 85, 0.70710678, -0.70710678
39, 86, -0.70710678, 0.70710678
39, 87, -0.70710678, -0.70710678
39, 88, 0.70710678, -0.70710678
39, 89, -0.70710678, 0.70710678
39, 90, 0.70710678, -0.70710678
39, 91, 0.70710678, 0.70710678
39, 92, 0.70710678, -0.70710678
39, 93, 0.70710678, 0.70710678
39, 94, -0.70710678, -0.70710678
39, 95, -0.70710678, -0.70710678
39, 96, 0.70710678, -0.70710678
39, 97, -0.70710678, -0.70710678
39, 98, 0.70710678, -0.70710678
39, 99, 0.70710678, -0.70710678
39, 100, 0.70710678, -0.70710678
39, 101, 0.70710678, 0.70710678
39, 102, -0.70710678, -0.70710678
39, 103, -0.70710678, -0.70710678
39, 104, 0.70710678, 0.70710678
39, 105, 0.70710678, -0.70710678
39, 106, 0.70710678, 0.70710678
39, 107, 0.70710678, -0.70710678
39, 108, -0.70710678, -0.70710678
39, 109, -0.70710678, -0.70710678
39, 110, 0.70710678, 0.70710678
39, 111, 0.70710678, -0.70710678
39, 112, -0.70710678, 0.70710678
39, 113, 0.70710678, 0.70710678
39, 114, 0.70710678, 0.70710678
39, 115, -0.70710678, 0.70710678
39, 116, -0.70710678, 0.70710678
39, 117, -0.70710678, 0.70710678
39, 118, -0.70710678, 0.70710678
39, 119, -0.70710678, -0.70710678
39, 120, -0.70710678, 0.70710678
39, 121, 0.70710678, 0.70710678
39, 122, -0.70710678, 0.70710678
39, 123, -0.70710678, 0.70710678
39, 124, -0.70710678, -0.70710678
39, 125, 0.70710678, -0.70710678
39, 126, -0.70710678, 0.70710678
39, 127, -0.70710678, 0.70710678
39, 128, 0.70710678, -0.70710678
39, 129, 0.70710678, 0.70710678
39, 130, -0.70710678, 0.70710678
39, 131, 0.70710678, -0.70710678
39, 132, 0.70710678, 0.70710678
39, 133, -0.70710678, 0.70710678
39, 134, -0.70710678, 0.70710678
39, 135, 0.70710678, -0.70710678
39, 136, -0.70710678, -0.70710678
39, 137, 0.70710678, 0.70710678
39, 138, 0.70710678, 0.70710678
39, 139, -0.70710678, 0.70710678
39, 140, -0.70710678, -0.70710678
39, 141, 0.70710678, 0.70710678
39, 142, -0.70710678, -0.70710678
39, 143, -0.70710678, 0.70710678
39, 144, 0.70710678, -0.70710678
39, 145, 0.70710678, -0.70710678
39, 146, 0.70710678, 0.70710678
39, 147, 0.70710678, -0.70710678
39, 148, 0.70710678, 0.70710678
39, 149, -0.70710678, -0.70710678
39, 150, -0.70710678, 0.70710678
39, 151, 0.70710678, 0.70710678
39, 152, -0.70710678, -0.70710678
39, 153, 0.70710678, -0.70710678
39, 154, 0.70710678, 0.70710678
39, 155, 0.70710678, -0.70710678
39, 156, 0.70710678, 0.70710678
39, 157, 0.70710678, -0.70710678
39, 158, 0.70710678, 0.70710678
39, 159, -0.70710678, -0.70710678
39, 160, -0.70710678, -0.70710678
39, 161, 0.70710678, 0.70710678
39, 162, 0.70710678, -0.70710678
39, 163, 0.70710678, -0.70710678
39, 164, 0.70710678, -0.70710678
39, 165, -0.70710678, -0.70710678
39, 166, -0.70710678, 0.70710678
39, 167, 0.70710678, -0.70710678
39, 168, 0.70710678, -0.70710678
39, 169, -0.70710678, 0.70710678
39, 170, 0.70710678, -0.70710678
39, 171, 0.70710678, 0.70710678
39, 172, -0.70710678, 0.70710678
39, 173, 0.70710678, 0.70710678
39, 174, 0.70710678, -0.70710678
39, 175, -0.70710678, 0.70710678
39, 176, -0.70710678, 0.70710678
39, 177, -0.70710678, 0.70710678
39, 178, 0.70710678, -0.70710678
39, 179, 0.70710678, -0.70710678
39, 180, -0.70710678, -0.70710678
39, 181, -0.70710678, -0.70710678
39, 182, -0.70710678, 0.70710678
39, 183, 0.70710678, 0.70710678
39, 184, 0.70710678, -0.70710678
39, 185, 0.70710678, 0.70710678
39, 186, 0.70710678, 0.70710678
39, 187, 0.70710678, 0.70710678
39, 188, 0.70710678, -0.70710678
39, 189, -0.70710678, 0.70710678
39, 190, -0.70710678, -0.70710678
39, 191, -0.70710678, -0.70710678
39, 192, -0.70710678, -0.70710678
39, 193, 0.70710678, 0.70710678
39, 194, -0.70710678, 0.70710678
39, 195, 0.70710678, -0.70710678
39, 196, 0.70710678, 0.70710678
39, 197, -0.70710678, 0.70710678
39, 198, -0.70710678, -0.70710678
39, 199, 0.70710678, 0.70710678
39, 200, -0.70710678, -0.70710678
39, 201, 0.70710678, -0.70710678
39, 202, 0.70710678, -0.70710678
39, 203, -0.70710678, -0.70710678
39, 204, -0.70710678, -0.70710678
39, 205, 0.70710678, 0.70710678
39, 206, 0.70710678, 0.70710678
39, 207, -0.70710678, 0.70710678
39, 208, 0.70710678, 0.70710678
39, 209, -0.70710678, -0.70710678
39, 210, -0.70710678, -0.70710678
39, 211, 0.70710678, 0.70710678
39, 212, 0.70710678, -0.70710678
39, 213, -0.70710678, -0.70710678
39, 214, 0.70710678, -0.70710678
39, 215, -0.70710678, 0.70710678
39, 216, -0.70710678, 0.70710678
39, 217, -0.70710678, -0.70710678
39, 218, 0.70710678, -0.70710678
39, 219, -0.70710678, -0.70710678
39, 220, -0.70710678, 0.70710678
39, 221, 0.70710678, 0.70710678
39, 222, -0.70710678, -0.70710678
39, 223, -0.70710678, -0.70710678
39, 224, -0.70710678, -0.70710678
39, 225, 0.70710678, 0.70710678
39, 226, 0.70710678, -0.70710678
39, 227, 0.70710678, 0.70710678
39, 228, -0.70710678, 0.70710678
39, 229, 0.70710678, 0.70710678
39, 230, -0.70710678, 0.70710678
39, 231, 0.70710678, 0.70710678
39, 232, -0.70710678, -0.70710678
39, 233, 0.70710678, 0.70710678
39, 234, -0.70710678, -0.70710678
39, 235, 0.70710678, 0.70710678
39, 236, -0.70710678, -0.70710678
39, 237, 0.70710678, -0.70710678
39, 238, 0.70710678, -0.70710678
39, 239, -0.70710678, -0.70710678
39, 240, 0.70710678, -0.70710678
39, 241, 0.70710678, -0.70710678
39, 242, -0.70710678, 0.70710678
39, 243, 0.70710678, -0.70710678
39, 244, 0.70710678, 0.70710678
39, 245, -0.70710678, 0.70710678
39, 246, -0.70710678, -0.70710678
39, 247, 0.70710678, 0.70710678
39, 248, -0.70710678, 0.70710678
39, 249, -0.70710678, -0.70710678
39, 250, 0.70710678, -0.70710678
39, 251, -0.70710678, 0.70710678
39, 252, 0.70710678, 0.70710678
39, 253, -0.70710678, -0.70710678
39, 254, 0.70710678, 0.70710678
39, 255, -0.70710678, 0.70710678
39, 256, -0.70710678, -0.70710678
39, 257, -0.70710678, -0.70710678
39, 258, 0.70710678, 0.70710678
39, 259, -0.70710678, 0.70710678
39, 260, 0.70710678, -0.70710678
39, 261, -0.70710678, -0.70710678
39, 262, 0.70710678, 0.70710678
39, 263, -0.70710678, 0.70710678
39, 264, -0.70710678, 0.70710678
39, 265, 0.70710678, -0.70710678
39, 266, 0.70710678, -0.70710678
39, 267, -0.70710678, 0.70710678
39, 268, -0.70710678, -0.70710678
39, 269, -0.70710678, 0.70710678
39, 270, 0.70710678, 0.70710678
39, 271, 0.70710678, -0.70710678
39, 272, 0.70710678, -0.70710678
39, 273, -0.70710678, -0.70710678
39, 274, 0.70710678, -0.70710678
39, 275, -0.70710678, -0.70710678
39, 276, -0.70710678, 0.70710678
39, 277, -0.70710678, -0.70710678
39, 278, -0.70710678, -0.70710678
39, 279, -0.70710678, 0.70710678
39, 280, 0.70710678, 0.70710678
39, 281, -0.70710678, 0.70710678
39, 282, 0.70710678, 0.70710678
39, 283, -0.70710678, 0.70710678
39, 284, -0.70710678, -0.70710678
39, 285, -0.70710678, -0.70710678
39, 286, -0.70710678, 0.70710678
39, 287, -0.70710678, -0.70710678
39, 288, 0.70710678, 0.70710678
39, 289, 0.70710678, -0.70710678
39, 290, -0.70710678, 0.70710678
39, 291, 0.70710678, -0.70710678
39, 292, 0.70710678, -0.70710678
39, 293, 0.70710678, 0.70710678
39, 294, 0.70710678, 0.70710678
39, 295, -0.70710678, -0.70710678
39, 296, -0.70710678, -0.70710678
39, 297, -0.70710678, 0.70710678
39, 298, 0.70710678, -0.70710678
39, 299, 0.70710678, 0.70710678
39, 300, 0.70710678, -0.70710678
39, 301, 0.70710678, -0.70710678
39, 302, -0.70710678, -0.70710678
39, 303, 0.70710678, -0.70710678
39, 304, -0.70710678, -0.70710678
39, 305, -0.70710678, 0.70710678
39, 306, 0.70710678, 0.70710678
39, 307, -0.70710678, 0.70710678
39, 308, -0.70710678, -0.70710678
39, 309, 0.70710678, 0.70710678
39, 310, 0.70710678, 0.70710678
39, 311, 0.70710678, 0.70710678
39, 312, 0.70710678, 0.70710678
39, 313, -0.70710678, -0.70710678
39, 314, -0.70710678, -0.70710678
39, 315, -0.70710678, -0.70710678
39, 316, -0.70710678, -0.70710678
39, 317, -0.70710678, 0.70710678
39, 318, 0.70710678, -0.70710678
39, 319, -0.70710678, 0.70710678
39, 320, 0.70710678, 0.70710678
39, 321, -0.70710678, 0.70710678
39, 322, 0.70710678, -0.70710678
39, 323, 0.70710678, -0.70710678
39, 324, -0.70710678, 0.70710678
39, 325, 0.70710678, 0.70710678
39, 326, -0.70710678, 0.70710678
39, 327, -0.70710678, 0.70710678
39, 328, 0.70710678, -0.70710678
39, 329, -0.70710678, 0.70710678
39, 330, -0.70710678, -0.70710678
39, 331, 0.70710678, -0.70710678
39, 332, -0.70710678, 0.70710678
39, 333, -0.70710678, -0.70710678
39, 334, -0.70710678, 0.70710678
39, 335, -0.70710678, -0.70710678
39, 336, 0.70710678, -0.70710678
39, 337, 0.70710678, 0.70710678
39, 338, -0.70710678, -0.70710678
39, 339, 0.70710678, 0.70710678
39, 340, -0.70710678, -0.70710678
39, 341, -0.70710678, 0.70710678
39, 342, -0.70710678, -0.70710678
39, 343, -0.70710678, -0.70710678
39, 344, -0.70710678, -0.70710678
39, 345, -0.70710678, -0.70710678
39, 346, -0.70710678, 0.70710678
39, 347, -0.70710678, 0.70710678
39, 348, -0.70710678, -0.70710678
39, 349, 0.70710678, 0.70710678
39, 350, -0.70710678, -0.70710678
39, 351, -0.70710678, 0.70710678
39, 352, 0.70710678, -0.70710678
39, 353, -0.70710678, 0.70710678
39, 354, -0.70710678, 0.70710678
39, 355, -0.70710678, 0.70710678
39, 356, 0.70710678, -0.70710678
39, 357, 0.70710678, -0.70710678
39, 358, 0.70710678, 0.70710678
39, 359, 0.70710678, 0.70710678
39, 360, -0.70710678, -0.70710678
39, 361, -0.70710678, -0.70710678
39, 362, 0.70710678, 0.70710678
39, 363, -0.70710678, 0.70710678
39, 364, -0.70710678, 0.70710678
39, 365, -0.70710678, -0.70710678
39, 366, 0.70710678, 0.70710678
39, 367, 0.70710678, -0.70710678
39, 368, -0.70710678, -0.70710678
39, 369, 0.70710678, -0.70710678
39, 370, 0.70710678, -0.70710678
39, 371, 0.70710678, -0.70710678
39, 372, 0.70710678, -0.70710678
39, 373, 0.70710678, 0.70710678
39, 374, -0.70710678, -0.70710678
39, 375, -0.70710678, -0.70710678
39, 376, 0.70710678, -0.70710678
39, 377, 0.70710678, -0.70710678
39, 378, 0.70710678, 0.70710678
39, 379, -0.70710678, -0.70710678
39, 380, 0.70710678, -0.70710678
39, 381, 0.70710678, 0.70710678
39, 382, -0.70710678, -0.70710678
39, 383, -0.70710678, 0.70710678
39, 384, 0.70710678, -0.70710678
39, 385, 0.70710678, 0.70710678
39, 386, -0.70710678, -0.70710678
39, 387, 0.70710678, -0.70710678
39, 388, 0.70710678, 0.70710678
39, 389, -0.70710678, 0.70710678
39, 390, 0.70710678, -0.70710678
39, 391, 0.70710678, -0.70710678
39, 392, 0.70710678, -0.70710678
39, 393, 0.70710678, 0.70710678
39, 394, 0.70710678, -0.70710678
39, 395, -0.70710678, 0.70710678
39, 396, -0.70710678, 0.70710678
39, 397, 0.70710678, -0.70710678
39, 398, 0.70710678, 0.70710678
39, 399, 0.70710678, 0.70710678
39, 400, 0.70710678, -0.70710678
39, 401, -0.70710678, 0.70710678
39, 402, 0.70710678, -0.70710678
39, 403, -0.70710678, 0.70710678
39, 404, -0.70710678, -0.70710678
39, 405, 0.70710678, -0.70710678
39, 406, -0.70710678, -0.70710678
39, 407, -0.70710678, -0.70710678
39, 408, 0.70710678, 0.70710678
39, 409, 0.70710678, 0.70710678
39, 410, -0.70710678, 0.70710678
39, 411, -0.70710678, 0.70710678
39, 412, -0.70710678, -0.70710678
39, 413, 0.70710678, 0.70710678
39, 414, -0.70710678, 0.70710678
39, 415, -0.70710678, -0.70710678
39, 416, 0.70710678, 0.70710678
39, 417, -0.70710678, -0.70710678
39, 418, -0.70710678, -0.70710678
39, 419, 0.70710678, 0.70710678
39, 420, 0.70710678, 0.70710678
39, 421, 0.70710678, -0.70710678
39, 422, 0.70710678, -0.70710678
39, 423, 0.70710678, -0.70710678
39, 424, 0.70710678, -0.70710678
39, 425, -0.70710678, -0.70710678
39, 426, 0.70710678, -0.70710678
39, 427, 0.70710678, -0.70710678
39, 428, 0.70710678, 0.70710678
39, 429, -0.70710678, -0.70710678
39, 430, -0.70710678, 0.70710678
39, 431, -0.70710678, -0.70710678
39, 432, -0.70710678, -0.70710678
39, 433, -0.70710678, 0.70710678
39, 434, 0.70710678, -0.70710678
39, 435, 0.70710678, 0.70710678
39, 436, -0.70710678, -0.70710678
39, 437, 0.70710678, -0.70710678
39, 438, -0.70710678, 0.70710678
39, 439, -0.70710678, 0.70710678
39, 440, -0.70710678, 0.70710678
39, 441, -0.70710678, -0.70710678
39, 442, 0.70710678, -0.70710678
39, 443, 0.70710678, 0.70710678
39, 444, -0.70710678, -0.70710678
39, 445, 0.70710678, 0.70710678
39, 446, 0.70710678, -0.70710678
39, 447, -0.70710678, 0.70710678
39, 448, 0.70710678, -0.70710678
39, 449, 0.70710678, 0.70710678
39, 450, -0.70710678, 0.70710678
39, 451, 0.70710678, 0.70710678
39, 452, -0.70710678, 0.70710678
39, 453, 0.70710678, -0.70710678
39, 454, -0.70710678, 0.70710678
39, 455, 0.70710678, -0.70710678
39, 456, 0.70710678, 0.70710678
39, 457, 0.70710678, 0.70710678
39, 458, -0.70710678, 0.70710678
39, 459, -0.70710678, -0.70710678
39, 460, 0.70710678, -0.70710678
39, 461, 0.70710678, 0.70710678
39, 462, -0.70710678, 0.70710678
39, 463, -0.70710678, 0.70710678
39, 464, 0.70710678, -0.70710678
39, 465, -0.70710678, 0.70710678
39, 466, 0.70710678, -0.70710678
39, 467, 0.70710678, -0.70710678
39, 468, 0.70710678, -0.70710678
39, 469, -0.70710678, -0.70710678
39, 470, -0.70710678, 0.70710678
39, 471, 0.70710678, 0.70710678
39, 472, -0.70710678, -0.70710678
39, 473, 0.70710678, 0.70710678
39, 474, -0.70710678, -0.70710678
39, 475, -0.70710678, 0.70710678
39, 476, 0.70710678, -0.70710678
39, 477, -0.70710678, 0.70710678
39, 478, 0.70710678, -0.70710678
39, 479, 0.70710678, 0.70710678
39, 480, 0.70710678, -0.70710678
39, 481, 0.70710678, -0.70710678
39, 482, 0.70710678, 0.70710678
39, 483, 0.70710678, -0.70710678
39, 484, 0.70710678, 0.70710678
39, 485, -0.70710678, 0.70710678
39, 486, 0.70710678, 0.70710678
39, 487, 0.70710678, 0.70710678
39, 488, -0.70710678, -0.70710678
39, 489, 0.70710678, 0.70710678
39, 490, -0.70710678, -0.70710678
39, 491, -0.70710678, -0.70710678
39, 492, 0.70710678, 0.70710678
39, 493, -0.70710678, 0.70710678
39, 494, 0.70710678, 0.70710678
39, 495, -0.70710678, 0.70710678
39, 496, -0.70710678, 0.70710678
39, 497, 0.70710678, 0.70710678
39, 498, 0.70710678, -0.70710678
39, 499, -0.70710678, 0.70710678
39, 500, 0.70710678, -0.70710678
39, 501, -0.70710678, -0.70710678
39, 502, -0.70710678, 0.70710678
39, 503, 0.70710678, -0.70710678
39, 504, 0.70710678, 0.70710678
39, 505, -0.70710678, -0.70710678
39, 506, -0.70710678, -0.70710678
39, 507, -0.70710678, 0.70710678
39, 508, -0.70710678, -0.70710678
39, 509, 0.70710678, 0.70710678
39, 510, -0.70710678, 0.70710678
39, 511, 0.70710678, -0.70710678
39, 512, 0.70710678, -0.70710678
39, 513, -0.70710678, -0.70710678
39, 514, -0.70710678, 0.70710678
39, 515, 0.70710678, -0.70710678
39, 516, 0.70710678, 0.70710678
39, 517, -0.70710678, 0.70710678
39, 518, -0.70710678, -0.70710678
39, 519, -0.70710678, 0.70710678
39, 520, -0.70710678, 0.70710678
39, 521, -0.70710678, -0.70710678
39, 522, 0.70710678, -0.70710678
39, 523, 0.70710678, -0.70710678
39, 524, 0.70710678, -0.70710678
39, 525, -0.70710678, 0.70710678
39, 526, 0.70710678, -0.70710678
39, 527, 0.70710678, 0.70710678
39, 528, -0.70710678, -0.70710678
39, 529, 0.70710678, 0.70710678
39, 530, -0.70710678, -0.70710678
39, 531, 0.70710678, -0.70710678
39, 532, 0.70710678, -0.70710678
39, 533, -0.70710678, -0.70710678
39, 534, -0.70710678, -0.70710678
39, 535, -0.70710678, -0.70710678
39, 536, -0.70710678, 0.70710678
39, 537, 0.70710678, 0.70710678
39, 538, 0.70710678, 0.70710678
39, 539, 0.70710678, -0.70710678
39, 540, 0.70710678, 0.70710678
39, 541, -0.70710678, -0.70710678
39, 542, -0.70710678, -0.70710678
39, 543, 0.70710678, -0.70710678
39, 544, 0.70710678, 0.70710678
39, 545, 0.70710678, -0.70710678
39, 546, -0.70710678, -0.70710678
39, 547, -0.70710678, -0.70710678
39, 548, 0.70710678, 0.70710678
39, 549, -0.70710678, -0.70710678
39, 550, 0.70710678, -0.70710678
39, 551, -0.70710678, 0.70710678
39, 552, 0.70710678, 0.70710678
39, 553, 0.70710678, -0.70710678
39, 554, 0.70710678, -0.70710678
39, 555, 0.70710678, -0.70710678
39, 556, -0.70710678, 0.70710678
39, 557, -0.70710678, -0.70710678
39, 558, 0.70710678, 0.70710678
39, 559, -0.70710678, 0.70710678
39, 560, 0.70710678, -0.70710678
39, 561, 0.70710678, 0.70710678
39, 562, 0.70710678, -0.70710678
39, 563, -0.70710678, 0.70710678
39, 564, -0.70710678, -0.70710678
39, 565, 0.70710678, -0.70710678
39, 566, -0.70710678, -0.70710678
39, 567, 0.70710678, -0.70710678
39, 568, 0.70710678, 0.70710678
39, 569, 0.70710678, 0.70710678
39, 570, 0.70710678, -0.70710678
39, 571, 0.70710678, -0.70710678
39, 572, -0.70710678, 0.70710678
39, 573, -0.70710678, 0.70710678
39, 574, 0.70710678, 0.70710678
39, 575, -0.70710678, 0.70710678
39, 576, 0.70710678, 0.70710678
39, 577, 0.70710678, 0.70710678
39, 578, 0.70710678, -0.70710678
39, 579, -0.70710678, -0.70710678
39, 580, 0.70710678, -0.70710678
39, 581, -0.70710678, 0.70710678
39, 582, -0.70710678, -0.70710678
39, 583, 0.70710678, 0.70710678
39, 584, -0.70710678, 0.70710678
39, 585, -0.70710678, 0.70710678
39, 586, -0.70710678, -0.70710678
39, 587, 0.70710678, -0.70710678
39, 588, -0.70710678, -0.70710678
39, 589, 0.70710678, 0.70710678
39, 590, 0.70710678, 0.70710678
39, 591, -0.70710678, -0.70710678
39, 592, 0.70710678, 0.70710678
39, 593, -0.70710678, 0.70710678
39, 594, 0.70710678, -0.70710678
39, 595, -0.70710678, -0.70710678
39, 596, -0.70710678, 0.70710678
39, 597, 0.70710678, 0.70710678
39, 598, -0.70710678, -0.70710678
39, 599, -0.70710678, 0.70710678
39, 600, -0.70710678, -0.70710678
39, 601, 0.70710678, 0.70710678
39, 602, 0.70710678, 0.70710678
39, 603, -0.70710678, 0.70710678
39, 604, -0.70710678, -0.70710678
39, 605, -0.70710678, -0.70710678
39, 606, 0.70710678, 0.70710678
39, 607, -0.70710678, -0.70710678
39, 608, 0.70710678, -0.70710678
39, 609, -0.70710678, -0.70710678
39, 610, 0.70710678, 0.70710678
39, 611, -0.70710678, -0.70710678
39, 612, -0.70710678, 0.70710678
39, 613, 0.70710678, 0.70710678
39, 614, 0.70710678, -0.70710678
39, 615, -0.70710678, -0.70710678
39, 616, -0.70710678, -0.70710678
39, 617, -0.70710678, 0.70710678
39, 618, 0.70710678, 0.70710678
39, 619, -0.70710678, -0.70710678
39, 620, 0.70710678, 0.70710678
39, 621, -0.70710678, -0.70710678
39, 622, -0.70710678, -0.70710678
39, 623, 0.70710678, -0.70710678
39, 624, 0.70710678, -0.70710678
39, 625, -0.70710678, 0.70710678
39, 626, -0.70710678, 0.70710678
39, 627, 0.70710678, 0.70710678
39, 628, 0.70710678, -0.70710678
39, 629, -0.70710678, 0.70710678
39, 630, -0.70710678, -0.70710678
39, 631, 0.70710678, -0.70710678
39, 632, -0.70710678, 0.70710678
39, 633, -0.70710678, 0.70710678
39, 634, -0.70710678, -0.70710678
39, 635, -0.70710678, -0.70710678
39, 636, 0.70710678, 0.70710678
39, 637, -0.70710678, -0.70710678
39, 638, -0.70710678, -0.70710678
39, 639, -0.70710678, 0.70710678
39, 640, -0.70710678, 0.70710678
39, 641, 0.70710678, -0.70710678
39, 642, 0.70710678, -0.70710678
39, 643, 0.70710678, -0.70710678
39, 644, 0.70710678, -0.70710678
39, 645, 0.70710678, -0.70710678
39, 646, -0.70710678, -0.70710678
39, 647, 0.70710678, 0.70710678
39, 648, -0.70710678, 0.70710678
39, 649, 0.70710678, 0.70710678
39, 650, 0.70710678, 0.70710678
39, 651, -0.70710678, -0.70710678
39, 652, -0.70710678, 0.70710678
